0.5,6,0.0762939,0,0.152588,1464,0,1464,1,0,0.965585,5,0,0,0.05,0
0.5,7,0,0,0,0,0,999999,0,0,0.969736,0,+AC0-1,0,0.1,0
0.5,10,0.167847,0,0.152588,1668,0,1464,3,0,0,11,0.266667,0,0.1,0
0.5,14,0.0305176,0,0.152588,1464,0,1464,2,0,0,2,0.8,0,0.1,0
0.5,15,0.259399,0,0.152588,1464,0,1464,5,0,0.00794871,17,0.32,0,0.1,0
0.5,18,0,0,0,0,0,999999,0,0,1,0,+AC0-1,0,0.1,0
0.5,20,0.213623,0,0.152588,1478,0,1464,5,0,0.251423,14,0.44,0,0.1,0
0.5,22,0.12207,0,0.152588,1745,0,1464,3,0,0,8,0.466667,0,0.1,0
0.5,23,0.198364,0,0.152588,1464,0,1464,3,0,0.563536,13,0.133333,0,0.05,0
0.5,29,0.198364,0,0.152588,1637,0,1464,4,0,0,13,0.35,0,0.1,0
0.5,30,0.152588,0,0.152588,1573,0,1464,5,0,0,10,0.6,0,0.1,0
0.5,31,0.305176,0,0.152588,1464,0,1464,5,0,0,20,0.2,0,0.1,0
0.5,39,0.167847,0,0.152588,2027,0,1464,2,0,0.834383,11,0.266667,0,0.1,0
0.5,41,0.0915527,0,0.152588,1464,0,1464,2,0,1,6,0.4,0,0.1,0
0.5,42,0.167847,0,0.152588,1464,0,1464,3,0,0.485476,11,0.266667,0,0.1,0
0.5,44,0.0915527,0,0.152588,2761,0,1464,1,1,0.632078,6,0.4,0,0.1,0
0.5,48,0.0915527,0,0.152588,1464,0,1464,5,0,0.00000352,6,0.76,0,0.1,0
0.5,50,0.320435,0.0915527,0.152588,1464,1464,1464,7,2,0,21,0.4,0,0.1,0
0.5,51,0.106812,0,0.152588,1629,0,1464,3,0,0.809499,7,0.533333,0,0.1,0
0.5,54,0,0,0,0,0,999999,0,0,0.975041,0,+AC0-1,0,0.1,0
0.5,57,0.12207,0,0.152588,1489,0,1464,4,0,0.331154,8,0.6,0,0.1,0
0.5,59,0.198364,0.0152588,0.152588,1479,1667,1464,4,1,0,13,0.35,0,0.1,0
0.5,61,0.198364,0,0.152588,1479,0,1464,4,0,0.226737,13,0.35,0,0.1,0
0.5,64,0.335693,0.0915527,0.152588,1464,1464,1464,7,1,0,22,0.371429,0,0.1,0
0.5,66,0.213623,0.0305176,0.152588,1464,1465,1464,6,1,0.601088,14,0.533333,0,0.1,0
0.5,68,0.38147,0.0762939,0.152588,1464,1464,1464,7,1,0,25,0.285714,0,0.1,0
