0.5,5,2.01416,0,2.16675,1855,0,1464,5,0,0.364334,132,0.628169,0,0.007,0
0.5,6,0.427246,0,2.16675,1464,0,1464,2,0,1,28,0.802817,0,0.007,0
0.5,10,2.2583,0.991821,2.16675,1624,1759,1464,4,1,0,148,0.478873,0,0.007,0
0.5,14,0.930786,0.50354,2.16675,2196,2104,1464,7,2,0,61,0.877264,0,0.014,0
0.5,15,1.40381,0,1.08337,1501,0,1464,4,0,0.639392,92,0.630522,0,0.007,0
0.5,18,0,0,0,0,0,999999,0,0,0.86602,0,+AC0-1,0,0.007,0
0.5,20,1.87683,0,1.08337,1639,0,1464,7,0,0.503912,123,0.733766,0,0.007,0
0.5,22,0.808716,0,2.16675,1569,0,1464,4,0,0,53,0.81338,0,0.007,0
0.5,23,2.19727,0,2.16675,1674,0,1464,7,0,0,144,0.710262,0,0.007,0
0.5,29,2.45667,0.686646,2.16675,1592,1796,1464,3,1,0,161,0.244131,0,0.007,0
0.5,40,2.19727,0,2.16675,1806,0,1464,3,0,0,144,0.323944,0,0.007,0
0.5,41,1.0376,0.778198,2.16675,2347,2567,1464,4,1,0,68,0.760563,0,0.007,0
0.5,42,2.12097,0,1.08337,1706,0,1464,7,0,0,139,0.699134,0,0.007,0
0.5,44,0.747681,0,2.16675,1464,0,1464,2,0,0.980789,49,0.65493,0,0.007,0
0.5,46,1.96838,1.06812,2.16675,1595,1673,1464,3,1,0.578974,129,0.394366,0,0.007,0
0.5,48,1.87683,1.14441,2.16675,1936,1865,1464,5,2,3.90807E+AC0-05,123,0.653521,0,0.007,0
0.5,50,1.44958,0.0915527,2.16675,1604,1849,1464,4,1,0.578684,95,0.665493,0,0.007,0
0.5,51,1.08337,0.488281,2.16675,2010,2676,1464,4,1,0.60339,71,0.75,0,0.007,0
0.5,54,1.19019,0,2.16675,1464,0,1464,2,0,0.947466,78,0.450704,0,0.007,0
0.5,57,1.64795,1.2207,2.16675,1659,1684,1464,5,1,0.580237,108,0.695775,0,0.007,0
0.5,59,1.87683,0.671387,2.16675,1769,2162,1464,5,1,0,123,0.653521,0,0.007,0
0.5,61,2.02942,1.37329,2.16675,1693,1740,1464,4,1,5.14903E+AC0-05,133,0.53169,0,0.007,0
