0.5,6,0,0,0,0,0,999999,0,0,1,0,+AC0-1,0,0.5,0
0.5,7,0,0,0,0,0,999999,0,0,0.921234,0,+AC0-1,0,0.5,0
0.5,10,0.106812,0.0457764,0.0305176,1464,1464,1464,7,3,0,7,0.125,0,0.25,0
0.5,14,0.0305176,0,0.0305176,1464,0,1464,2,0,0,2,0,0,0.25,0
0.5,15,0.0305176,0,0.0305176,1464,0,1464,2,0,0.0133677,2,0,0,0.25,0
0.5,20,0.0457764,0,0.0305176,1464,0,1464,3,0,0.393306,3,0,0,0.25,0
0.5,22,0.0915527,0.0457764,0.0305176,1506,1464,1464,6,3,0.173837,6,0,0,0.25,0
0.5,23,0.12207,0.0610352,0.0305176,1496,1464,1464,7,4,0.0145515,8,0,1,1,0
0.5,29,0.0610352,0.0305176,0.0305176,1464,1464,1464,4,2,0,4,0,0,0.25,0
0.5,30,0.0762939,0.0457764,0.0305176,1464,1464,1464,5,3,0,5,0.166667,0,0.5,0
0.5,31,0.0457764,0,0.0305176,1464,0,1464,3,0,0,3,0,0,0.25,0
0.5,41,0.0915527,0,0.0305176,1464,0,1464,5,0,0,6,0,0,0.25,0
0.5,42,0.167847,0,0.0305176,1487,0,1464,10,0,0.365184,11,0,0,0.25,0
0.5,44,0,0,0,0,0,999999,0,0,0.665421,0,+AC0-1,0,0.5,0
0.5,46,0.0305176,0.0152588,0.0305176,1464,1464,1464,2,1,0.444027,2,0,0,0.25,0
0.5,48,0.0305176,0.0305176,0.0305176,1464,1464,1464,2,2,0,2,0,0,0.25,0
0.5,50,0.0305176,0.0152588,0.0305176,1464,1464,1464,2,1,4.5978E+AC0-06,2,0.333333,0,0.5,0
0.5,51,0.0305176,0,0.0305176,1464,0,1464,2,0,0.698553,2,0,0,0.25,0
0.5,54,0,0,0,0,0,999999,0,0,0.905222,0,+AC0-1,0,0.5,0
0.5,57,0.0457764,0,0.0305176,1464,0,1464,3,0,0.474657,3,0.25,0,0.5,0
0.5,59,0.106812,0.0152588,0.0305176,1464,1464,1464,7,1,0,7,0,0,0.25,0
0.5,61,0.183105,0.0762939,0.0305176,1485,1464,1464,11,5,0.00333022,12,0,1,1,0
0.5,64,0.12207,0.0152588,0.0305176,1464,1464,1464,8,1,0,8,0,0,0.25,0
0.5,66,0.0762939,0.0152588,0.0305176,1464,1464,1464,5,1,0.122414,5,0,0,0.25,0
0.5,68,0.0915527,0,0.0305176,1464,0,1464,6,0,0,6,0,0,0.25,0
0.5,70,0,0,0,0,0,999999,0,0,0,0,+AC0-1,0,0.5,0
0.5,72,0,0,0,0,0,999999,0,0,0.0613747,0,+AC0-1,0,0.5,0
0.5,74,0.0762939,0.0152588,0.0305176,1464,1464,1464,5,1,0,5,0,0,0.25,0
0.5,75,0.106812,0.0152588,0.0305176,1464,1465,1464,7,1,0.119815,7,0,0,0.25,0
0.5,77,0.0457764,0.0305176,0.0305176,1464,1464,1464,3,2,5.30369E+AC0-05,3,0.25,0,0.5,0
0.5,78,0.0457764,0,0.0305176,1464,0,1464,3,0,0,3,0,0,0.25,0
0.5,80,0.137329,0.0305176,0.0305176,1464,1464,1464,9,2,1.64693E+AC0-06,9,0,0,0.25,0
0.5,81,0.0152588,0,0.0305176,1464,0,1464,1,0,0.00140463,1,0,0,0.25,0
0.5,83,0.137329,0.0610352,0.0305176,1492,1464,1464,9,4,0.0349886,9,0,1,1,0
0.5,86,0.0457764,0.0152588,0.0305176,1464,1464,1464,3,1,0,3,0,0,0.25,0
0.5,87,0,0,0,0,0,999999,0,0,0.91955,0,+AC0-1,0,0.5,0
0.5,92,0,0,0,0,0,999999,0,0,0.840063,0,+AC0-1,0,0.5,0
0.5,94,0.0305176,0.0152588,0.0305176,1464,1464,1464,2,1,0.604004,2,0,0,0.25,0
0.5,95,0.12207,0.0457764,0.0305176,1464,1464,1464,8,3,0.146109,8,0,0,0.25,0
0.5,96,0.12207,0.0457764,0.0305176,1464,1464,1464,8,3,0.135143,8,0,0,0.25,0
0.5,98,0.0457764,0,0.0305176,1464,0,1464,2,0,0.00424602,3,0,0,0.25,0
0.5,99,0.137329,0.0610352,0.0305176,1492,1464,1464,8,4,0,9,0,1,1,0
0.5,100,0.106812,0.0305176,0.0305176,1464,1464,1464,7,2,0,7,0,0,0.25,0
0.5,102,0.0152588,0,0.0305176,1464,0,1464,1,0,0.473747,1,0,0,0.25,0
0.5,103,0.0762939,0,0.0305176,1464,0,1464,5,0,0,5,0.166667,0,0.5,0
0.5,105,0.0610352,0,0.0305176,1464,0,1464,4,0,0.518623,4,0.2,0,0.5,0
0.5,107,0.0762939,0.0305176,0.0305176,1464,1464,1464,5,2,0.520538,5,0.166667,0,0.5,0
0.5,108,0.152588,0.0610352,0.0305176,1489,1464,1464,9,4,0.000612547,10,0,1,1,0
0.5,109,0.106812,0.0305176,0.0305176,1464,1464,1464,7,2,0,7,0.125,0,0.25,0
0.5,110,0,0,0,0,0,999999,0,0,0.0282173,0,+AC0-1,0,0.5,0
0.5,111,0.0457764,0,0.0305176,1464,0,1464,2,0,0.813909,3,0,0,0.25,0
0.5,113,0.0610352,0.0305176,0.0305176,1464,1464,1464,4,2,0.000301151,4,0.2,0,0.5,0
0.5,119,0.0915527,0.0305176,0.0305176,1464,1464,1464,6,2,7.81142E+AC0-06,6,0,0,0.25,0
0.5,121,0.106812,0,0.0305176,1464,0,1464,7,0,0,7,0,0,0.25,0
0.5,122,0.0457764,0,0.0305176,1464,0,1464,3,0,0.804825,3,0,0,0.25,0
0.5,126,0.0457764,0.0305176,0.0305176,1464,1464,1464,3,2,0.00110729,3,0.25,0,0.5,0
0.5,127,0.0152588,0,0.0305176,1464,0,1464,1,0,0.678235,1,0,0,0.25,0
0.5,128,0.12207,0.0152588,0.0305176,1496,1721,1464,8,1,0,8,0,0,0.25,0
0.5,129,0.0152588,0.0152588,0.0305176,1464,1464,1464,1,1,0,1,0,0,0.25,0
0.5,130,0.12207,0.0457764,0.0305176,1496,1464,1464,8,3,0.0700611,8,0,0,0.25,0
0.5,131,0.0457764,0,0.0305176,1464,0,1464,3,0,0,3,0,0,0.25,0
0.5,132,0.0152588,0.0152588,0.0305176,1464,1464,1464,1,1,0,1,0,0,0.25,0
0.5,134,0.0305176,0.0152588,0.0305176,1464,1464,1464,2,1,0,2,0,0,0.25,0
0.5,135,0.0610352,0.0152588,0.0305176,1464,1464,1464,4,1,0,4,0,0,0.25,0
0.5,136,0,0,0,0,0,999999,0,0,5.18553E+AC0-06,0,+AC0-1,0,0.5,0
0.5,138,0,0,0,0,0,999999,0,0,0.0623037,0,+AC0-1,0,0.5,0
0.5,139,0,0,0,0,0,999999,0,0,2.55477E+AC0-05,0,+AC0-1,0,0.5,0
0.5,140,0.0152588,0,0.0305176,1464,0,1464,1,0,0,1,0,0,0.25,0
0.5,141,0.0305176,0,0.0305176,1464,0,1464,2,0,0,2,0,0,0.25,0
0.5,142,0.0610352,0.0305176,0.0305176,1464,1464,1464,4,2,0,4,0,0,0.25,0
0.5,144,0.0915527,0.0305176,0.0305176,1464,1464,1464,6,2,0.000029429,6,0,0,0.25,0
0.5,145,0.137329,0,0.0305176,1464,0,1464,8,0,0.39949,9,0,0,0.25,0
0.5,146,0.0152588,0,0.0305176,1464,0,1464,1,0,0,1,0,0,0.25,0
0.5,147,0.0915527,0.0305176,0.0305176,1464,1464,1464,6,2,0.000237672,6,0,0,0.25,0
0.5,148,0.0457764,0,0.0305176,1464,0,1464,3,0,0.728927,3,0,0,0.25,0
0.5,149,0.0610352,0,0.0305176,1464,0,1464,3,0,0,4,0,0,0.25,0
0.5,152,0.0762939,0.0152588,0.0305176,1464,1464,1464,5,1,0.00116179,5,0.166667,0,0.5,0
0.5,153,0.0610352,0.0152588,0.0305176,1464,1464,1464,4,1,0.496584,4,0.2,0,0.5,0
0.5,154,0.0152588,0,0.0305176,1464,0,1464,1,0,0,1,0,0,0.25,0
0.5,156,0.0762939,0,0.0305176,1464,0,1464,5,0,0.709523,5,0,0,0.25,0
0.5,159,0,0,0,0,0,999999,0,0,0,0,+AC0-1,0,0.5,0
0.5,160,0.0152588,0,0.0305176,1465,0,1465,1,0,0.221347,1,0,0,0.25,0
0.5,162,0.0762939,0,0.0305176,1464,0,1464,4,0,0,5,0,0,0.25,0
0.5,163,0.106812,0.0305176,0.0305176,1464,1464,1464,7,2,0,7,0,0,0.25,0
0.5,165,0.137329,0.0305176,0.0305176,1464,1464,1464,8,1,0,9,0,0,0.25,0
0.5,166,0.0915527,0.0152588,0.0305176,1464,1464,1464,6,1,0.00939832,6,0.142857,0,0.25,0
0.5,169,0.0152588,0,0.0305176,1464,0,1464,1,0,0.572013,1,0,0,0.25,0
0.5,172,0.0152588,0,0.0305176,1464,0,1464,1,0,0.619862,1,0,0,0.25,0
0.5,174,0.0152588,0,0.0305176,1464,0,1464,1,0,6.38577E+AC0-07,1,0,0,0.25,0
0.5,175,0.0457764,0,0.0305176,1464,0,1464,3,0,0,3,0,0,0.25,0
0.5,176,0.0610352,0,0.0305176,1464,0,1464,4,0,0,4,0,0,0.25,0
0.5,177,0.137329,0.0152588,0.0305176,1464,1464,1464,9,1,0,9,0,0,0.25,0
0.5,179,0.167847,0.0305176,0.0305176,1464,1464,1464,10,2,0,11,0,0,0.25,0
0.5,180,0,0,0,0,0,999999,0,0,0,0,+AC0-1,0,0.5,0
0.5,183,0.106812,0.0152588,0.0305176,1464,1464,1464,7,1,8.34497E+AC0-05,7,0.125,0,0.25,0
0.5,184,0,0,0,0,0,999999,0,0,0.000545532,0,+AC0-1,0,0.5,0
0.5,185,0.0610352,0.0305176,0.0305176,1464,1464,1464,4,2,0.00058919,4,0,0,0.25,0
0.5,188,0.0152588,0,0.0305176,1464,0,1464,1,0,0,1,0,0,0.25,0
0.5,189,0.0762939,0.0152588,0.0305176,1464,1464,1464,5,1,0.00220515,5,0.166667,0,0.5,0
0.5,190,0,0,0,0,0,999999,0,0,0.97335,0,+AC0-1,0,0.5,0
0.5,191,0,0,0,0,0,999999,0,0,0,0,+AC0-1,0,0.5,0
0.5,192,0.106812,0.0305176,0.0305176,1464,1464,1464,7,2,0,7,0,0,0.25,0
0.5,193,0.0305176,0.0152588,0.0305176,1464,1464,1464,2,1,0.0180384,2,0,0,0.25,0
0.5,195,0.0457764,0.0152588,0.0305176,1464,1464,1464,3,1,0,3,0,0,0.25,0
0.5,196,0.0305176,0,0.0305176,1464,0,1464,2,0,0.949014,2,0,0,0.25,0
0.5,197,0.0152588,0,0.0305176,1464,0,1464,1,0,0.97506,1,0,0,0.25,0
0.5,200,0.0762939,0,0.0305176,1515,0,1464,5,0,0,5,0,0,0.25,0
0.5,201,0.0915527,0.0152588,0.0305176,1464,1464,1464,6,1,0,6,0,0,0.25,0
0.5,202,0.12207,0.0305176,0.0305176,1464,1464,1464,8,2,0,8,0,0,0.25,0
0.5,204,0.0457764,0.0152588,0.0305176,1464,1464,1464,3,1,0,3,0,0,0.25,0
0.5,207,0.0915527,0.0152588,0.0305176,1464,1464,1464,6,1,0,6,0,0,0.25,0
0.5,208,0.12207,0.0152588,0.0305176,1464,1464,1464,8,1,0,8,0,0,0.25,0
0.5,209,0.0915527,0,0.0305176,1464,0,1464,6,0,0.354656,6,0,0,0.25,0
0.5,210,0.0152588,0,0.0305176,1464,0,1464,1,0,0.00525081,1,0,0,0.25,0
0.5,211,0.0305176,0.0152588,0.0305176,1464,1465,1464,2,1,0,2,0,0,0.25,0
0.5,214,0.137329,0.0457764,0.0305176,1492,1464,1464,9,3,0.0738579,9,0,0,0.25,0
0.5,215,0.0457764,0.0305176,0.0305176,1464,1464,1464,3,2,0.00305256,3,0.25,0,0.5,0
0.5,216,0.0762939,0,0.0305176,1464,0,1464,5,0,0.605035,5,0,0,0.25,0
0.5,219,0.0457764,0.0152588,0.0305176,1464,1464,1464,3,1,0,3,0,0,0.25,0
0.5,220,0.0457764,0.0305176,0.0305176,1464,1464,1464,3,2,0.00694951,3,0.25,0,0.5,0
0.5,222,0,0,0,0,0,999999,0,0,0,0,+AC0-1,0,0.5,0
0.5,224,0.0305176,0.0152588,0.0305176,1464,1464,1464,2,1,0.000791143,2,0,0,0.25,0
0.5,226,0.0457764,0,0.0305176,1464,0,1464,3,0,0.555646,3,0,0,0.25,0
0.5,227,0.106812,0.0305176,0.0305176,1464,1464,1464,7,2,0.438901,7,0,0,0.25,0
0.5,228,0.0152588,0,0.0305176,1464,0,1464,1,0,0.0129912,1,0,0,0.25,0
0.5,229,0.0457764,0.0152588,0.0305176,1464,1464,1464,3,1,0.0393673,3,0,0,0.25,0
0.5,234,0.0610352,0.0152588,0.0305176,1464,1464,1464,4,1,0,4,0,0,0.25,0
0.5,238,0.0610352,0.0152588,0.0305176,1464,1464,1464,3,1,0,4,0,0,0.25,0
0.5,239,0.0305176,0.0152588,0.0305176,1464,1464,1464,2,1,0.748332,2,0,0,0.25,0
0.5,240,0.12207,0.0152588,0.0305176,1496,1721,1464,8,1,0,8,0,0,0.25,0
0.5,242,0.106812,0,0.0305176,1464,0,1464,6,0,0,7,0,0,0.25,0
0.5,244,0.106812,0,0.0305176,1464,0,1464,6,0,0,7,0,0,0.25,0
0.5,245,0.0152588,0,0.0305176,1464,0,1464,1,0,0,1,0,0,0.25,0
0.5,247,0.0305176,0,0.0305176,1464,0,1464,2,0,0,2,0,0,0.25,0
0.5,248,0.0610352,0.0152588,0.0305176,1464,1464,1464,4,1,0.0200875,4,0,0,0.25,0
0.5,250,0.0152588,0,0.0305176,1464,0,1464,1,0,0,1,0,0,0.25,0
0.5,251,0,0,0,0,0,999999,0,0,0.853459,0,+AC0-1,0,0.5,0
0.5,252,0.0457764,0.0152588,0.0305176,1464,1464,1464,3,1,0.0265168,3,0,0,0.25,0
0.5,253,0.106812,0.0152588,0.0305176,1464,1464,1464,7,1,0.00375982,7,0.125,0,0.25,0
0.5,254,0.0305176,0.0152588,0.0305176,1464,1464,1464,2,1,0.0232952,2,0,0,0.25,0
0.5,255,0.0152588,0,0.0305176,1465,0,1465,1,0,0.546878,1,0,0,0.25,0
0.5,257,0.12207,0.0152588,0.0305176,1464,1464,1464,8,1,0,8,0,0,0.25,0
0.5,259,0.0152588,0,0.0305176,1464,0,1464,1,0,0.032273,1,0,0,0.25,0
0.5,261,0.0457764,0.0152588,0.0305176,1464,1464,1464,3,1,0,3,0,0,0.25,0
0.5,262,0.0457764,0.0152588,0.0305176,1464,1464,1464,3,1,0.316645,3,0,0,0.25,0
0.5,263,0.0152588,0,0.0305176,1464,0,1464,1,0,0.889484,1,0,0,0.25,0
0.5,264,0.0762939,0.0457764,0.0305176,1464,1464,1464,4,2,0,5,0,0,0.25,0
0.5,265,0.106812,0,0.0305176,1464,0,1464,6,0,0,7,0,0,0.25,0
0.5,266,0.0305176,0.0152588,0.0305176,1464,1464,1464,2,1,0,2,0,0,0.25,0
0.5,267,0.0915527,0.0457764,0.0305176,1464,1464,1464,6,3,1.25986E+AC0-05,6,0,0,0.25,0
0.5,269,0.0457764,0.0152588,0.0305176,1464,1464,1464,3,1,0,3,0,0,0.25,0
0.5,270,0.0305176,0.0152588,0.0305176,1464,1465,1464,2,0,0.289973,2,0,0,0.25,0
0.5,271,0.0457764,0,0.0305176,1464,0,1464,3,0,0.00123781,3,0,0,0.25,0
0.5,273,0,0,0,0,0,999999,0,0,0.302988,0,+AC0-1,0,0.5,0
0.5,274,0.0305176,0,0.0305176,1464,0,1464,2,0,0,2,0,0,0.25,0
0.5,278,0.0152588,0,0.0305176,1464,0,1464,1,0,0,1,0,0,0.25,0
0.5,280,0.0762939,0.0457764,0.0305176,1464,1464,1464,4,2,0,5,0,0,0.25,0
0.5,282,0.0457764,0.0152588,0.0305176,1464,1464,1464,3,1,0.393304,3,0,0,0.25,0
0.5,283,0.0610352,0.0457764,0.0305176,1464,1464,1464,3,2,0,4,0,0,0.25,0
0.5,284,0,0,0,0,0,999999,0,0,1,0,+AC0-1,0,0.5,0
0.5,286,0.0305176,0,0.0305176,1465,0,1465,2,0,0,2,0,0,0.25,0
0.5,287,0.0305176,0.0152588,0.0305176,1464,1464,1464,2,1,0.0748911,2,0,0,0.25,0
0.5,289,0.0305176,0,0.0305176,1464,0,1464,2,0,0.703096,2,0,0,0.25,0
0.5,290,0.137329,0,0.0305176,1492,0,1464,9,0,0.381269,9,0,0,0.25,0
0.5,291,0.0305176,0.0152588,0.0305176,1464,1465,1464,2,1,0.0213983,2,0,0,0.25,0
0.5,293,0.0305176,0.0152588,0.0305176,1464,1465,1464,2,1,0.0121242,2,0,0,0.25,0
0.5,294,0.0457764,0,0.0305176,1464,0,1464,3,0,1,3,0,0,0.25,0
0.5,295,0.0305176,0.0152588,0.0305176,1464,1465,1464,2,1,0.0230442,2,0,0,0.25,0
0.5,299,0.12207,0,0.0305176,1464,0,1464,7,0,0.0021633,8,0,0,0.25,0
0.5,300,0.0762939,0.0305176,0.0305176,1464,1464,1464,5,2,0.463941,5,0,0,0.25,0
0.5,305,0.0610352,0.0152588,0.0305176,1464,1464,1464,4,1,0.038204,4,0,0,0.25,0
0.5,306,0.0152588,0,0.0305176,1464,0,1464,1,0,0.713171,1,0,0,0.25,0
0.5,307,0.0762939,0.0152588,0.0305176,1464,1464,1464,5,1,0.00636453,5,0,0,0.25,0
0.5,308,0.137329,0.0305176,0.0305176,1464,1464,1464,9,2,0,9,0,0,0.25,0
0.5,309,0.0457764,0.0152588,0.0305176,1464,1464,1464,3,1,0,3,0,0,0.25,0
0.5,310,0.0152588,0.0152588,0.0305176,1465,1465,1465,1,1,0.0352724,1,0,0,0.25,0
0.5,312,0.137329,0,0.0305176,1464,0,1464,8,0,0,9,0,0,0.25,0
0.5,314,0.0610352,0.0152588,0.0305176,1464,1464,1464,3,1,0,4,0,0,0.25,0
0.5,315,0.0152588,0,0.0305176,1464,0,1464,1,0,0.93618,1,0,0,0.25,0
0.5,316,0.0762939,0.0305176,0.0305176,1464,1464,1464,5,2,9.39937E+AC0-05,5,0,0,0.25,0
0.5,318,0.0152588,0.0152588,0.0305176,1464,1464,1464,1,1,0,1,0,0,0.25,0
0.5,319,0.0915527,0.0305176,0.0305176,1464,1464,1464,6,2,0,6,0,0,0.25,0
0.5,321,0.12207,0.0305176,0.0305176,1464,1464,1464,8,2,0,8,0.111111,0,0.25,0
0.5,323,0.0152588,0.0152588,0.0305176,1464,1464,1464,1,1,0.00000169,1,0,0,0.25,0
0.5,324,0.0762939,0.0152588,0.0305176,1464,1464,1464,5,1,0,5,0,0,0.25,0
0.5,326,0.0762939,0.0305176,0.0305176,1464,1464,1464,5,2,0.601978,5,0.166667,0,0.5,0
0.5,327,0,0,0,0,0,999999,0,0,0,0,+AC0-1,0,0.5,0
0.5,328,0.0610352,0.0152588,0.0305176,1464,1464,1464,3,1,0.028231,4,0,0,0.25,0
0.5,329,0.167847,0.0305176,0.0305176,1487,1464,1464,10,2,0,11,0,0,0.25,0
0.5,330,0.0305176,0,0.0305176,1464,0,1464,2,0,0.000183736,2,0.333333,0,0.5,0
0.5,331,0.0610352,0,0.0305176,1464,0,1464,4,1,0.271576,4,0,0,0.25,0
0.5,333,0,0,0,0,0,999999,0,0,5.23573E+AC0-05,0,+AC0-1,0,0.5,0
0.5,334,0.0152588,0,0.0305176,1464,0,1464,1,0,0,1,0,0,0.25,0
0.5,335,0.0457764,0,0.0305176,1464,0,1464,3,0,0.624399,3,0,0,0.25,0
0.5,336,0.152588,0,0.0305176,1489,0,1464,10,5,0.244565,10,0.0909091,0,0.25,0
0.5,337,0,0,0,0,0,999999,0,0,0.919944,0,+AC0-1,0,0.5,0
0.5,340,0,0,0,0,0,999999,0,0,0,0,+AC0-1,0,0.5,0
0.5,341,0,0,0,0,0,999999,0,0,0,0,+AC0-1,0,0.5,0
0.5,343,0.0152588,0,0.0305176,1464,0,1464,1,0,0,1,0,0,0.25,0
