0.5	5	0	0	0	0	0	999999	0	0	0.343834	0	-1	0	0.2	0
0.5	12	0	0	0	0	0	999999	0	0	0.159085	0	-1	0	0.2	0
0.5	14	0	0	0	0	0	999999	0	0	0.961901	0	-1	0	0.2	0
0.5	15	0	0	0	0	0	999999	0	0	0.00143792	0	-1	0	0.2	0
0.5	21	0	0	0	0	0	999999	0	0	0.238503	0	-1	0	0.2	0
0.5	22	0.0305176	0	0.152588	2801	0	2801	1	0	0.313994	1	0.666667	0	0.4	0
0.5	27	0.12207	0.0305176	0.152588	2800	2800	2800	2	1	0.218142	4	0.333333	0	0.2	0
0.5	28	0.12207	0	0.152588	2800	0	2800	2	0	0.816519	4	0.333333	0	0.2	0
0.5	33	0	0	0	0	0	999999	0	0	0.989406	0	-1	0	0.2	0
0.5	34	0.0915527	0	0.152588	2800	0	2800	1	0	0.593933	3	0	0	0.2	0
0.5	37	0	0	0	0	0	999999	0	0	0.259298	0	-1	0	0.2	0
0.5	44	0.0610352	0.0610352	0.152588	2800	2800	2800	1	1	0	2	0.333333	0	0.2	0
0.5	58	0	0	0	0	0	999999	0	0	0.983742	0	-1	0	0.2	0
0.5	59	0.12207	0	0.152588	2800	0	2800	2	0	0.375658	4	0.333333	0	0.2	0
0.5	62	0	0	0	0	0	999999	0	0	0.864968	0	-1	0	0.2	0
0.5	66	0	0	0	0	0	999999	0	0	1	0	-1	0	0.2	0
0.5	73	0.0915527	0.0915527	0.152588	2800	2800	2800	2	2	0.400664	3	0.5	0	0.4	0
0.5	75	0	0	0	0	0	999999	0	0	0.121045	0	-1	0	0.2	0
0.5	76	0.0915527	0.0305176	0.152588	2801	2801	2801	2	1	0.0199484	3	0.5	0	0.4	0
0.5	82	0.0915527	0.0305176	0.0610352	2801	2801	2801	2	1	0.0805249	3	0.25	0	0.2	0
0.5	83	0	0	0	0	0	999999	0	0	0.129384	0	-1	0	0.2	0
0.5	84	0.0915527	0.0305176	0.152588	2801	2801	2801	2	1	0.041032	3	0.5	0	0.4	0
0.5	85	0	0	0	0	0	999999	0	0	0.884599	0	-1	0	0.2	0
0.5	99	0	0	0	0	0	999999	0	0	0.852742	0	-1	0	0.2	0
0.5	111	0.152588	0.0610352	0.152588	2800	2800	2800	2	0	0.587231	5	0.166667	0	0.2	0
0.5	113	0.0305176	0.0305176	0.152588	2801	2801	2801	1	1	0.00736183	1	0.666667	0	0.4	0
0.5	117	0.0305176	0	0.152588	2800	0	2800	1	0	0.53985	1	0.666667	0	0.4	0
0.5	121	0.12207	0.0305176	0.152588	2800	2801	2800	2	1	0.165565	4	0.333333	0	0.2	0
0.5	122	0.0305176	0	0.152588	2800	0	2800	1	0	0.758892	1	0.666667	0	0.4	0
0.5	123	0	0	0	0	0	999999	0	0	0.833637	0	-1	0	0.2	0
0.5	126	0	0	0	0	0	999999	0	0	0.111026	0	-1	0	0.2	0
0.5	127	0.12207	0.0305176	0.152588	2800	2801	2800	2	1	0.120068	4	0.333333	0	0.2	0
0.5	128	0.0305176	0	0.152588	2800	0	2800	1	0	1	1	0.666667	0	0.4	0
0.5	130	0.0610352	0	0.152588	2800	0	2800	1	0	0.513581	2	0.333333	0	0.2	0
0.5	132	0.0915527	0.0610352	0.152588	2800	2800	2800	2	0	0.570137	3	0.5	0	0.4	0
0.5	133	0.152588	0	0.152588	2800	0	2800	2	0	0.591433	5	0.166667	0	0.2	0
0.5	138	0.12207	0.0915527	0.152588	2800	2800	2800	2	0	0.662712	4	0.333333	0	0.2	0
0.5	141	0.0915527	0.0915527	0.152588	2800	2800	2800	2	2	0	3	0.5	0	0.4	0
0.5	142	0.0610352	0	0.152588	2800	0	2800	2	0	1	2	0.666667	0	0.4	0
0.5	143	0.12207	0	0.152588	2800	0	2800	2	0	2.98243e-06	4	0.333333	0	0.2	0
0.5	144	0.0915527	0	0.152588	2800	0	2800	2	0	0.651014	3	0.5	0	0.4	0
0.5	145	0.0305176	0	0.152588	2801	0	2801	1	0	0.708468	1	0.666667	0	0.4	0
0.5	146	0.0305176	0	0.152588	2801	0	2801	1	0	0.333978	1	0.666667	0	0.4	0
0.5	147	0	0	0	0	0	999999	0	0	0.333991	0	-1	0	0.2	0
0.5	148	0.0305176	0	0.152588	2801	0	2801	1	0	0.60789	1	0.666667	0	0.4	0
