0.5,5,0.457764,0,0.50354,1535,0,1464,4,0,0,30,0.558824,0,0.03,0
0.5,6,0,0,0,0,0,999999,0,0,0.866732,0,+AC0-1,0,0.03,0
0.5,10,0.274658,0.0457764,0.50354,1528,1848,1464,4,0,0.536163,18,0.735294,0,0.03,0
0.5,14,0.106812,0,0.50354,1464,0,1464,3,0,0.276722,7,0.862745,0,0.06,0
0.5,15,0.228882,0,0.50354,1464,0,1464,4,0,0.0003291,15,0.779412,0,0.03,0
0.5,18,0.0762939,0,0.50354,1464,0,1464,1,0,0.950198,5,0.705882,0,0.03,0
0.5,20,0.473022,0,0.50354,1547,0,1464,5,0,0.0245919,31,0.635294,0,0.03,0
0.5,22,0,0,0,0,0,999999,0,0,0.230454,0,+AC0-1,0,0.03,0
0.5,23,0.442505,0,0.50354,1545,0,1464,4,0,0.527817,29,0.573529,0,0.03,0
0.5,26,0,0,0,0,0,999999,0,0,0,0,+AC0-1,0,0.03,0
0.5,29,0.244141,0,0.50354,1464,0,1464,2,0,1,16,0.529412,0,0.03,0
0.5,41,0.228882,0.0305176,0.50354,1464,1464,1464,4,1,4.55778E+AC0-07,15,0.779412,0,0.03,0
0.5,42,0,0,0,0,0,999999,0,0,1,0,+AC0-1,0,0.03,0
0.5,44,0,0,0,0,0,999999,0,0,0.930834,0,+AC0-1,0,0.03,0
0.5,46,0,0,0,0,0,999999,0,0,1,0,+AC0-1,0,0.03,0
0.5,48,0.366211,0,0.50354,1501,0,1464,3,0,0,24,0.529412,0,0.03,0
0.5,50,0.198364,0,0.50354,1464,0,1464,5,0,0.00426389,13,0.847059,0,0.03,0
0.5,51,0.198364,0,0.50354,1464,0,1464,4,0,0,13,0.808824,0,0.03,0
0.5,57,0.656128,0,0.50354,1571,0,1464,5,0,0.155436,43,0.494118,0,0.03,0
0.5,59,0.549316,0.183105,0.50354,1531,1464,1464,4,1,0,36,0.470588,0,0.03,0
0.5,61,0.610352,0.0915527,0.50354,1534,1656,1464,5,1,0.401323,40,0.529412,0,0.03,0
0.5,64,0.396729,0.289917,0.50354,1601,1464,1464,3,1,0.00794516,26,0.490196,0,0.03,0
0.5,66,0.38147,0,0.50354,1549,0,1464,4,0,0.0935053,25,0.632353,0,0.03,0
0.5,68,0.350952,0.259399,0.50354,1569,1464,1464,3,1,0.000292873,23,0.54902,0,0.03,0
0.5,70,0.213623,0.0152588,0.50354,1464,1464,1464,2,1,0,14,0.588235,0,0.03,0
0.5,72,0.12207,0,0.50354,1464,0,1464,1,0,0,8,0.529412,0,0.03,0
0.5,75,0,0,0,0,0,999999,0,0,1,0,+AC0-1,0,0.03,0
0.5,77,0.305176,0.0152588,0.50354,1464,1464,1464,5,1,0.0338274,20,0.764706,0,0.03,0
0.5,78,0.350952,0,0.50354,1464,0,1464,2,0,0,23,0.323529,0,0.03,0
0.5,80,0,0,0,0,0,999999,0,0,0.208719,0,+AC0-1,0,0.03,0
0.5,81,0.0305176,0,0.50354,1464,0,1464,1,0,0,2,0.882353,0,0.06,0
0.5,83,0.320435,0,0.50354,1518,0,1464,3,0,0.567956,21,0.588235,0,0.03,0
0.5,86,0.289917,0,0.244141,1464,0,1464,3,0,0.00623727,19,0.547619,0,0.03,0
0.5,87,0,0,0,0,0,999999,0,0,0.962194,0,+AC0-1,0,0.03,0
0.5,94,0,0,0,0,0,999999,0,0,0.817561,0,+AC0-1,0,0.03,0
0.5,95,0.183105,0,0.50354,1464,0,1464,1,0,0,12,0.294118,0,0.03,0
0.5,98,0.228882,0.0152588,0.50354,1546,1464,1464,4,1,0.217229,15,0.779412,0,0.03,0
0.5,99,0,0,0,0,0,999999,0,0,0,0,+AC0-1,0,0.03,0
0.5,100,0,0,0,0,0,999999,0,0,0.678979,0,+AC0-1,0,0.03,0
0.5,102,0.350952,0.0762939,0.50354,1516,1464,1464,5,1,0,23,0.729412,0,0.03,0
0.5,103,0.0610352,0,0.50354,1464,0,1464,1,0,0,4,0.764706,0,0.03,0
0.5,104,0.0915527,0.0915527,0.50354,1464,1464,1464,1,1,0,6,0.647059,0,0.03,0
0.5,105,0.274658,0,0.50354,1633,0,1464,3,0,0.258388,18,0.647059,0,0.03,0
0.5,107,0.198364,0,0.50354,1663,0,1464,2,0,0.355773,13,0.617647,0,0.03,0
0.5,108,0.335693,0,0.50354,1563,0,1464,4,0,0.87109,22,0.676471,0,0.03,0
0.5,109,0,0,0,0,0,999999,0,0,0.000685141,0,+AC0-1,0,0.03,0
0.5,110,0.183105,0.0152588,0.50354,1464,1464,1464,6,0,0.828407,12,0.882353,0,0.06,0
0.5,111,0.366211,0,0.244141,1513,0,1464,6,0,0,24,0.741935,0,0.03,0
0.5,113,0.183105,0,0.50354,1464,0,1464,2,0,0.0807537,12,0.647059,0,0.03,0
0.5,116,0.0610352,0.0610352,0.50354,1464,1464,1464,1,1,0,4,0.764706,0,0.03,0
0.5,118,0.0762939,0,0.50354,1464,0,1464,1,0,0.981591,5,0.705882,0,0.03,0
0.5,119,0.0610352,0.0610352,0.50354,1464,1464,1464,1,1,0.376782,4,0.764706,0,0.03,0
0.5,121,0.0305176,0.0305176,0.50354,1464,1464,1464,1,1,0.00151774,2,0.882353,0,0.06,0
0.5,122,0.289917,0,0.50354,1527,0,1464,5,0,9.80293E+AC0-07,19,0.776471,0,0.03,0
0.5,126,0.289917,0,0.50354,1464,0,1464,4,0,0.0221358,19,0.720588,0,0.03,0
0.5,127,0.488281,0,0.50354,1559,0,1464,4,0,0.379233,32,0.529412,0,0.03,0
0.5,128,0.244141,0,0.50354,1464,0,1464,3,0,0.56246,16,0.686275,0,0.03,0
0.5,129,0.289917,0,0.50354,1526,0,1464,4,0,0,19,0.720588,0,0.03,0
0.5,130,0.183105,0,0.50354,1464,0,1464,1,0,0.728517,12,0.294118,0,0.03,0
0.5,131,0.0762939,0,0.50354,1464,0,1464,1,0,0,5,0.705882,0,0.03,0
0.5,132,0.427246,0,0.50354,1520,0,1464,4,0,8.30665E+AC0-07,28,0.588235,0,0.03,0
0.5,134,0.213623,0.213623,0.50354,1464,1464,1464,1,1,0,14,0.176471,0,0.03,0
0.5,135,0.198364,0.167847,0.50354,1464,1464,1464,3,1,0.13258,13,0.745098,0,0.03,0
0.5,136,0.50354,0,0.50354,1487,0,1464,4,0,6.34941E+AC0-06,33,0.514706,0,0.03,0
0.5,138,0.244141,0,0.50354,1689,0,1464,3,0,0.237132,16,0.686275,0,0.03,0
0.5,139,0.274658,0,0.50354,1506,0,1464,4,0,0.000032528,18,0.735294,0,0.03,0
0.5,140,0.244141,0,0.50354,1464,0,1464,4,0,0.00013087,16,0.764706,0,0.03,0
0.5,141,0.183105,0,0.50354,1531,0,1464,4,0,0.000440709,12,0.823529,0,0.03,0
0.5,142,0.228882,0.198364,0.50354,1464,1464,1464,3,1,0.251661,15,0.705882,0,0.03,0
0.5,144,0.259399,0.0762939,0.50354,1754,1464,1464,4,1,0.618703,17,0.75,0,0.03,0
0.5,145,0.305176,0,0.50354,1464,0,1464,4,0,0.216307,20,0.705882,0,0.03,0
0.5,146,0.564575,0,0.50354,1629,0,1464,6,0,0.233375,37,0.637255,0,0.03,0
0.5,147,0.366211,0,0.50354,1719,0,1464,5,0,0.516305,24,0.717647,0,0.03,0
0.5,148,0,0,0,0,0,999999,0,0,0.672202,0,+AC0-1,0,0.03,0
0.5,149,0.244141,0,0.50354,1536,0,1464,2,0,0,16,0.529412,0,0.03,0
0.5,152,0.305176,0,0.50354,1583,0,1464,6,0,0,20,0.803922,0,0.03,0
0.5,153,0,0,0,0,0,999999,0,0,0.866802,0,+AC0-1,0,0.03,0
0.5,154,0.0610352,0,0.50354,1464,0,1464,2,0,0,4,0.882353,0,0.06,0
0.5,156,0.396729,0,0.244141,1510,0,1464,5,0,1.08546E+AC0-05,26,0.657895,0,0.03,0
0.5,159,0.0152588,0,0.50354,1464,0,1464,1,0,0,1,0.941176,0,0.06,0
0.5,160,0.442505,0,0.50354,1547,0,1464,3,0,0.302693,29,0.431373,0,0.03,0
0.5,162,0.411987,0.167847,0.50354,1640,1464,1464,4,1,0.235291,27,0.602941,0,0.03,0
0.5,163,0.0915527,0.0915527,0.50354,1464,1464,1464,1,1,0.0115827,6,0.647059,0,0.03,0
0.5,165,0.244141,0,0.50354,1551,0,1464,3,0,0,16,0.686275,0,0.03,0
0.5,166,0.213623,0,0.50354,1464,0,1464,4,0,0,14,0.794118,0,0.03,0
0.5,169,0,0,0,0,0,999999,0,0,0.736533,0,+AC0-1,0,0.03,0
0.5,172,0.183105,0,0.50354,1746,0,1465,1,0,0.378631,12,0.294118,0,0.03,0
0.5,174,0,0,0,0,0,999999,0,0,0,0,+AC0-1,0,0.03,0
0.5,175,0.320435,0,0.50354,1634,0,1464,4,0,0.223375,21,0.691176,0,0.03,0
0.5,176,0.793457,0,0.50354,1604,0,1464,5,0,0.219491,52,0.388235,0,0.03,0
0.5,177,0.0152588,0,0.50354,1464,0,1464,1,0,1,1,0.941176,0,0.06,0
0.5,179,0.473022,0,0.50354,1515,0,1464,5,0,0,31,0.635294,0,0.03,0
0.5,180,0,0,0,0,0,999999,0,0,0,0,+AC0-1,0,0.03,0
0.5,183,0.12207,0,0.50354,1464,0,1464,3,0,0,8,0.843137,0,0.03,0
0.5,184,0.106812,0,0.50354,1464,0,1464,1,0,0,7,0.588235,0,0.03,0
0.5,185,0.305176,0,0.244141,1523,0,1464,7,0,0,20,0.818182,0,0.03,0
0.5,188,0,0,0,0,0,999999,0,0,0,0,+AC0-1,0,0.03,0
0.5,189,0.198364,0,0.50354,1464,0,1464,5,0,0,13,0.847059,0,0.03,0
0.5,190,0.213623,0.0305176,0.50354,1552,1464,1464,5,1,0,14,0.835294,0,0.03,0
0.5,191,0,0,0,0,0,999999,0,0,0,0,+AC0-1,0,0.03,0
0.5,192,0.289917,0,0.50354,1527,0,1464,6,0,0,19,0.813725,0,0.03,0
0.5,194,0,0,0,0,0,999999,0,0,0.950683,0,+AC0-1,0,0.03,0
0.5,195,0.244141,0,0.50354,1762,0,1464,5,0,0.236686,16,0.811765,0,0.03,0
0.5,200,0.427246,0.152588,0.50354,1534,1464,1464,4,1,0,28,0.588235,0,0.03,0
