0.5	0	0	0	0	0	0	999999	0	0	1	0	-1	0	0.007	0
0.5	5	0	0	0	0	0	999999	0	0	0.89864	0	-1	0	0.007	0
0.5	7	0	0	0	0	0	999999	0	0	0.924889	0	-1	0	0.007	0
0.5	14	0	0	0	0	0	999999	0	0	0.889585	0	-1	0	0.007	0
0.5	17	0	0	0	0	0	999999	0	0	0.79799	0	-1	0	0.007	0
0.5	21	0	0	0	0	0	999999	0	0	0.264197	0	-1	0	0.007	0
0.5	24	0	0	0	0	0	999999	0	0	0.984421	0	-1	0	0.007	0
0.5	25	0	0	0	0	0	999999	0	0	0.471966	0	-1	0	0.007	0
0.5	26	0	0	0	0	0	999999	0	0	0.441574	0	-1	0	0.007	0
0.5	27	0	0	0	0	0	999999	0	0	1	0	-1	0	0.007	0
0.5	28	0	0	0	0	0	999999	0	0	1	0	-1	0	0.007	0
0.5	29	0	0	0	0	0	999999	0	0	0	0	-1	0	0.007	0
0.5	30	0	0	0	0	0	999999	0	0	0.00601661	0	-1	0	0.007	0
0.5	31	0	0	0	0	0	999999	0	0	0.810062	0	-1	0	0.007	0
0.5	32	0	0	0	0	0	999999	0	0	0.927127	0	-1	0	0.007	0
0.5	33	0	0	0	0	0	999999	0	0	0.828506	0	-1	0	0.007	0
0.5	34	0	0	0	0	0	999999	0	0	0.818673	0	-1	0	0.007	0
0.5	36	0	0	0	0	0	999999	0	0	0.934312	0	-1	0	0.007	0
0.5	38	0	0	0	0	0	999999	0	0	1	0	-1	0	0.007	0
0.5	39	0	0	0	0	0	999999	0	0	1	0	-1	0	0.007	0
1	0	0	0	0	0	0	999999	0	0	1	0	-1	0	0.007	0
1	5	0	0	0	0	0	999999	0	0	0.899221	0	-1	0	0.007	0
1	7	0	0	0	0	0	999999	0	0	0.915434	0	-1	0	0.007	0
1	14	0.0152588	0	2.16675	1465	0	1465	1	0	0.890969	1	0.985915	0	0.014	0
1	17	0	0	0	0	0	999999	0	0	0.879476	0	-1	0	0.007	0
1	21	0	0	0	0	0	999999	0	0	0.0715324	0	-1	0	0.007	0
1	24	0	0	0	0	0	999999	0	0	0.982207	0	-1	0	0.007	0
1	25	0	0	0	0	0	999999	0	0	0.556771	0	-1	0	0.007	0
1	26	0	0	0	0	0	999999	0	0	0.518493	0	-1	0	0.007	0
1	27	0	0	0	0	0	999999	0	0	1	0	-1	0	0.007	0
1	28	0	0	0	0	0	999999	0	0	1	0	-1	0	0.007	0
1	29	0	0	0	0	0	999999	0	0	0	0	-1	0	0.007	0
1	30	0	0	0	0	0	999999	0	0	0.00367678	0	-1	0	0.007	0
1	31	0	0	0	0	0	999999	0	0	0.8093	0	-1	0	0.007	0
1	32	0.335693	0	2.16675	1464	0	1464	1	0	0.92529	22	0.690141	0	0.007	0
1	33	0	0	0	0	0	999999	0	0	0.83121	0	-1	0	0.007	0
1	34	0	0	0	0	0	999999	0	0	0.82869	0	-1	0	0.007	0
1	36	0	0	0	0	0	999999	0	0	0.938879	0	-1	0	0.007	0
1	38	0	0	0	0	0	999999	0	0	1	0	-1	0	0.007	0
1	39	0	0	0	0	0	999999	0	0	1	0	-1	0	0.007	0
1.5	0	0.137329	0	2.16675	1465	0	1465	1	0	1	9	0.873239	0	0.014	0
1.5	5	0.549316	0	2.16675	1465	0	1465	1	0	0.902212	36	0.492958	0	0.007	0
