0.5	veh0	0.88501	0	2.16675	1522	0	1464	2	0	0.0608297	58	0.591549	0	0.007	0
0.5	veh100	0.289917	0	2.16675	1464	0	1464	1	0	0.913234	19	0.732394	0	0.007	0
0.5	veh101	0.411987	0	2.16675	1464	0	1464	1	0	0.914489	27	0.619718	0	0.007	0
0.5	veh102	0.259399	0	2.16675	1464	0	1464	1	0	0.917573	17	0.760563	0	0.007	0
0.5	veh103	0.137329	0	2.16675	1464	0	1464	1	0	0.916631	9	0.873239	0	0.014	0
0.5	veh104	0.0610352	0	2.16675	1464	0	1464	1	0	0.907654	4	0.943662	0	0.014	0
0.5	veh105	0.0305176	0	2.16675	2224	0	1464	2	0	0	2	0.985915	0	0.014	0
0.5	veh106	0.0457764	0	2.16675	1957	0	1464	2	0	0.808157	3	0.978873	0	0.014	0
0.5	veh107	0.12207	0.12207	2.16675	1464	1464	1464	1	1	0.994096	8	0.887324	0	0.014	0
0.5	veh108	0	0	91.5527	0	0	10000	0	0	1	0	-nan	0	0.007	0
0.5	veh11	0	0	91.5527	0	0	10000	0	0	1	0	-nan	0	0.007	0
0.5	veh110	0.0762939	0	2.16675	2115	0	1464	2	0	0.944384	5	0.964789	0	0.014	0
0.5	veh111	0	0	91.5527	0	0	10000	0	0	0.952787	0	-nan	0	0.007	0
0.5	veh112	0.0152588	0	2.16675	1464	0	1464	1	0	0.73806	1	0.985915	0	0.014	0
0.5	veh113	0	0	91.5527	0	0	10000	0	0	0.799125	0	-nan	0	0.007	0
0.5	veh115	0	0	91.5527	0	0	10000	0	0	0.881344	0	-nan	0	0.007	0
0.5	veh116	0	0	91.5527	0	0	10000	0	0	0.871839	0	-nan	0	0.007	0
0.5	veh117	0.0305176	0.0305176	2.16675	1465	1465	1465	1	1	1	2	0.971831	0	0.014	0
0.5	veh118	0	0	91.5527	0	0	10000	0	0	0.970258	0	-nan	0	0.007	0
0.5	veh119	0.0457764	0	2.16675	1953	0	1464	2	0	0.725534	3	0.978873	0	0.014	0
0.5	veh120	0	0	91.5527	0	0	10000	0	0	0.964634	0	-nan	0	0.007	0
0.5	veh121	0.0152588	0	2.16675	1464	0	1464	1	0	0.906721	1	0.985915	0	0.014	0
0.5	veh122	0	0	91.5527	0	0	10000	0	0	0.769286	0	-nan	0	0.007	0
0.5	veh123	0	0	91.5527	0	0	10000	0	0	0.93044	0	-nan	0	0.007	0
0.5	veh124	0	0	91.5527	0	0	10000	0	0	1	0	-nan	0	0.007	0
0.5	veh125	0	0	91.5527	0	0	10000	0	0	0.974484	0	-nan	0	0.007	0
0.5	veh126	0	0	91.5527	0	0	10000	0	0	0.873347	0	-nan	0	0.007	0
0.5	veh127	0	0	91.5527	0	0	10000	0	0	1	0	-nan	0	0.007	0
0.5	veh128	0	0	91.5527	0	0	10000	0	0	1	0	-nan	0	0.007	0
0.5	veh14	0.991821	0	2.16675	1516	0	1464	2	0	0.087829	65	0.542254	0	0.007	0
0.5	veh17	0.305176	0	2.16675	1915	0	1464	3	0	0.29606	20	0.906103	0	0.014	0
0.5	veh27	0.320435	0	2.16675	2189	0	1464	2	0	0.231157	21	0.852113	0	0.014	0
0.5	veh28	0	0	91.5527	0	0	10000	0	0	1	0	-nan	0	0.007	0
0.5	veh29	0.106812	0	2.16675	1464	0	1464	1	0	1	7	0.901408	0	0.014	0
0.5	veh30	0.869751	0	2.16675	1524	0	1464	2	0	0.456725	57	0.598592	0	0.007	0
0.5	veh31	0	0	91.5527	0	0	10000	0	0	0.807896	0	-nan	0	0.007	0
0.5	veh32	0.656128	0	2.16675	2349	0	1464	3	0	0.00237898	43	0.798122	0	0.007	0
0.5	veh33	0.335693	0	2.16675	1486	0	1464	2	0	0.825073	22	0.84507	0	0.007	0
0.5	veh34	0.473022	0	2.16675	1531	0	1464	3	0	0.819675	31	0.85446	0	0.014	0
0.5	veh36	0.38147	0	2.16675	2191	0	1464	4	0	0.112771	25	0.911972	0	0.014	0
0.5	veh39	0.991821	0	2.16675	1516	0	1464	2	0	0.381337	65	0.542254	0	0.007	0
0.5	veh41	0.0152588	0	2.16675	1465	0	1465	1	0	0.91986	1	0.985915	0	0.014	0
0.5	veh42	0.808716	0	2.16675	1511	0	1464	2	0	0.559647	53	0.626761	0	0.007	0
0.5	veh43	0.686646	0	2.16675	1501	0	1464	2	0	0.878796	45	0.683099	0	0.007	0
0.5	veh44	0.106812	0	2.16675	1464	0	1464	1	0	0	7	0.901408	0	0.014	0
0.5	veh45	0.213623	0	2.16675	2441	0	1464	3	0	0.110361	14	0.934272	0	0.014	0
0.5	veh46	0.50354	0	2.16675	1512	0	1464	2	0	0.697426	33	0.767606	0	0.007	0
0.5	veh47	0.0152588	0	2.16675	1464	0	1464	1	0	0.916843	1	0.985915	0	0.014	0
0.5	veh49	0.213623	0	2.16675	2448	0	1464	3	0	0	14	0.934272	0	0.014	0
0.5	veh5	0.900269	0	2.16675	1514	0	1464	2	0	0.0880874	59	0.584507	0	0.007	0
0.5	veh51	0.930786	0	2.16675	1519	0	1464	2	0	0.825932	61	0.570423	0	0.007	0
0.5	veh52	0.823975	0	2.16675	1517	0	1464	2	0	0.0801632	54	0.619718	0	0.007	0
0.5	veh55	0.869751	0	2.16675	1523	0	1464	1	0	0.832728	57	0.197183	0	0.007	0
0.5	veh57	0.259399	0	2.16675	1464	0	1464	2	0	0.418589	17	0.880282	0	0.014	0
0.5	veh59	0.595093	0	2.16675	2437	0	1464	3	0	0.00393613	39	0.816901	0	0.007	0
0.5	veh60	0.0305176	0	2.16675	2204	0	1464	2	0	1	2	0.985915	0	0.014	0
0.5	veh61	0.473022	0	2.16675	2445	0	1464	3	0	0.0246512	31	0.85446	0	0.014	0
0.5	veh62	0.930786	0	2.16675	1519	0	1464	2	0	0.0215064	61	0.570423	0	0.007	0
0.5	veh63	0.137329	0.0915527	2.16675	2139	2477	1464	3	1	0.0739106	9	0.957746	0	0.014	0
0.5	veh65	0.946045	0	2.16675	1518	0	1464	2	0	0.786111	62	0.56338	0	0.007	0
0.5	veh66	0.152588	0	2.16675	2849	0	1464	2	0	0.345583	10	0.929577	0	0.014	0
0.5	veh67	0.717163	0	2.16675	1520	0	1465	1	0	0.913645	47	0.338028	0	0.007	0
0.5	veh69	1.0376	0.335693	2.16675	2201	1464	1464	3	1	0	68	0.680751	0	0.007	0
0.5	veh7	0.259399	0	2.16675	1807	0	1464	3	0	0.284208	17	0.920188	0	0.014	0
0.5	veh70	0.976562	0	2.16675	1517	0	1464	2	0	0.660229	64	0.549296	0	0.007	0
0.5	veh73	0.167847	0.106812	2.16675	2006	2315	1464	2	1	0	11	0.922535	0	0.014	0
0.5	veh74	0.854492	0	2.16675	1464	0	1464	1	0	0.437686	56	0.211268	0	0.007	0
0.5	veh75	0.488281	0	2.16675	2273	0	1464	3	0	0.0264801	32	0.849765	0	0.007	0
0.5	veh76	0.976562	0.289917	2.16675	2224	1464	1464	3	1	0	64	0.699531	0	0.007	0
0.5	veh77	0.579834	0	2.16675	1518	0	1464	2	0	0.630323	38	0.732394	0	0.007	0
0.5	veh78	0.961304	0	2.16675	1518	0	1464	2	0	0.553732	63	0.556338	0	0.007	0
0.5	veh79	0.50354	0	2.16675	1827	0	1464	3	0	1	33	0.84507	0	0.007	0
0.5	veh80	1.00708	0.335693	2.16675	2178	1464	1464	3	1	0.0118833	66	0.690141	0	0.007	0
0.5	veh81	1.0376	0.335693	2.16675	2201	1464	1464	3	1	0.0481014	68	0.680751	0	0.007	0
0.5	veh82	0.656128	0	2.16675	2522	0	1464	2	0	0.070591	43	0.697183	0	0.007	0
0.5	veh83	0.869751	0.869751	2.16675	1464	1464	1464	1	1	0.339069	57	0.197183	0	0.007	0
0.5	veh84	0.320435	0	2.16675	1534	0	1464	3	0	0.799151	21	0.901408	0	0.014	0
0.5	veh85	0.473022	0	2.16675	1534	0	1465	1	0	0	31	0.56338	0	0.007	0
0.5	veh86	0.488281	0.289917	2.16675	2363	2583	1464	3	1	0.842522	32	0.849765	0	0.007	0
0.5	veh87	0.732422	0.350952	2.16675	2255	2586	1464	3	1	0.973028	48	0.774648	0	0.007	0
0.5	veh88	0.305176	0.12207	2.16675	1486	1464	1464	2	1	0.949794	20	0.859155	0	0.014	0
0.5	veh89	0.595093	0.0152588	2.16675	1514	1465	1464	3	1	0.926686	39	0.816901	0	0.007	0
0.5	veh90	0.610352	0	2.16675	1990	0	1464	2	0	0.971934	40	0.71831	0	0.007	0
0.5	veh91	0	0	91.5527	0	0	10000	0	0	0.467959	0	-nan	0	0.007	0
0.5	veh94	0.961304	0.320435	2.16675	2260	2693	1464	3	1	0.918847	63	0.704225	0	0.007	0
0.5	veh96	0.610352	0	2.16675	2109	0	1464	2	0	0.916981	40	0.71831	0	0.007	0
0.5	veh97	0.961304	0	2.16675	2165	0	1464	3	0	0.904278	63	0.704225	0	0.007	0
0.5	veh98	0.473022	0.427246	2.16675	1474	1464	1464	2	1	1	31	0.78169	0	0.007	0
0.5	veh99	0.976562	0.335693	2.16675	2200	1464	1464	3	1	0.177206	64	0.699531	0	0.007	0
1	veh0	1.78528	0.457764	1.08337	2103	2103	1464	6	1	0.0446065	117	0.700767	0	0.007	0
1	veh100	0.50354	0	2.16675	1464	0	1464	1	0	0.915475	33	0.535211	0	0.007	0
1	veh101	0.534058	0	2.16675	1464	0	1464	1	0	0.91564	35	0.507042	0	0.007	0
1	veh102	0.473022	0	2.16675	1464	0	1464	1	0	0.916251	31	0.56338	0	0.007	0
1	veh103	0.473022	0	2.16675	1464	0	1464	1	0	0.917167	31	0.56338	0	0.014	0
1	veh104	0.167847	0	2.16675	1464	0	1464	1	0	0.911434	11	0.84507	0	0.014	0
1	veh105	0.0305176	0	2.16675	2243	0	1464	2	0	0	2	0.985915	0	0.028	0
1	veh106	0.244141	0	2.16675	1747	0	1464	3	0	0.800401	16	0.924883	0	0.028	0
1	veh107	0.167847	0.167847	2.16675	1464	1464	1464	1	1	0.99836	11	0.84507	0	0.014	0
1	veh108	0	0	91.5527	0	0	10000	0	0	1	0	-nan	0	0.007	0
1	veh11	0	0	91.5527	0	0	10000	0	0	0.997295	0	-nan	0	0.007	0
1	veh110	0.259399	0	2.16675	1729	0	1464	2	0	0.947821	17	0.880282	0	0.028	0
1	veh111	0.198364	0.198364	2.16675	1465	1465	1465	1	1	0.951949	13	0.816901	0	0.007	0
1	veh112	0.12207	0	2.16675	1851	0	1464	2	0	0.741767	8	0.943662	0	0.028	0
1	veh113	0.0152588	0	2.16675	3075	0	3075	1	0	0.671421	1	0.985915	0	0.014	0
1	veh115	0	0	91.5527	0	0	10000	0	0	0.885315	0	-nan	0	0.007	0
1	veh116	0.0152588	0	2.16675	1465	0	1465	1	0	0.879804	1	0.985915	0	0.014	0
1	veh117	0.106812	0.106812	2.16675	1465	1465	1465	1	1	1	7	0.901408	0	0.028	0
1	veh118	0.38147	0.38147	2.16675	1464	1464	1464	1	1	0.973731	25	0.647887	0	0.007	0
1	veh119	0	0	91.5527	0	0	10000	0	0	0.725461	0	-nan	0	0.014	0
1	veh120	0	0	91.5527	0	0	10000	0	0	0.955481	0	-nan	0	0.007	0
1	veh121	0	0	91.5527	0	0	10000	0	0	0.903305	0	-nan	0	0.014	0
1	veh122	0	0	91.5527	0	0	10000	0	0	0.77223	0	-nan	0	0.007	0
1	veh123	0	0	91.5527	0	0	10000	0	0	0.934747	0	-nan	0	0.007	0
1	veh124	0	0	91.5527	0	0	10000	0	0	1	0	-nan	0	0.007	0
1	veh125	0.0152588	0	2.16675	1465	0	1465	1	0	0.975567	1	0.985915	0	0.014	0
1	veh126	0	0	91.5527	0	0	10000	0	0	0.875863	0	-nan	0	0.007	0
1	veh127	0	0	91.5527	0	0	10000	0	0	1	0	-nan	0	0.007	0
1	veh128	0.305176	0.305176	2.16675	1465	1465	1465	1	1	1	20	0.71831	0	0.007	0
1	veh129	0	0	91.5527	0	0	10000	0	0	1	0	-nan	0	0.007	0
1	veh14	1.70898	0.656128	1.08337	2104	2111	1464	6	1	0.0837233	112	0.713555	0	0.007	0
1	veh17	0.747681	0	1.08337	1989	0	1464	3	0	0.379008	49	0.724719	0	0.014	0
1	veh27	0.930786	0	1.08337	2060	0	1464	4	0	0.290874	61	0.75502	0	0.014	0
1	veh29	0.106812	0	2.16675	1465	0	1465	1	0	1	7	0.901408	0	0.028	0
1	veh30	2.5177	0.579834	1.08337	1745	2232	1464	6	1	0.448096	165	0.578005	0	0.007	0
1	veh31	0.0152588	0	2.16675	2962	0	2962	1	0	0.806966	1	0.985915	0	0.014	0
1	veh32	1.17493	0	1.08337	2493	0	1464	5	0	0.0272616	77	0.759375	0	0.007	0
1	veh33	2.30408	0	1.08337	1739	0	1464	6	0	0.830496	151	0.613811	0	0.007	0
1	veh34	2.21252	0	1.08337	1706	0	1464	5	0	0.914807	145	0.546875	0	0.014	0
1	veh36	0.762939	0	1.08337	2353	0	1464	4	0	0.199346	50	0.799197	0	0.014	0
1	veh39	2.36511	0.579834	1.08337	1751	2233	1464	6	1	0.416185	155	0.603581	0	0.007	0
1	veh41	0.0305176	0	2.16675	3070	0	3065	1	0	0.921347	2	0.971831	0	0.028	0
1	veh42	1.90735	0	1.08337	1582	0	1464	6	0	0.643654	125	0.680307	0	0.007	0
1	veh43	2.36511	0	1.08337	1732	0	1464	7	0	0.88085	155	0.664502	0	0.007	0
1	veh44	1.67847	0	2.16675	2101	0	1464	5	0	0	110	0.690141	0	0.014	0
1	veh45	0.762939	0	1.08337	2232	0	1464	5	0	0.198753	50	0.84375	0	0.014	0
1	veh46	1.84631	0	1.08337	1809	0	1464	5	0	0.740496	121	0.621875	0	0.007	0
1	veh47	0.0305176	0	2.16675	2951	0	2945	1	0	0.90757	2	0.971831	0	0.028	0
1	veh49	0.335693	0	2.16675	2154	0	1464	4	0	0	22	0.922535	0	0.028	0
1	veh5	1.87683	0.640869	1.08337	2094	2083	1464	6	1	0.0728207	123	0.685422	0	0.007	0
1	veh51	1.61743	0.732422	1.08337	2244	2630	1464	6	1	0.725899	106	0.7289	0	0.007	0
1	veh52	0.946045	0	1.08337	2189	0	1464	5	0	0.0852402	62	0.80625	0	0.007	0
1	veh55	0.900269	0	1.08337	1878	0	1464	4	0	0.786393	59	0.763052	0	0.007	0
1	veh57	0.289917	0	1.08337	1464	0	1464	3	0	0.541262	19	0.893258	0	0.028	0
1	veh59	1.15967	0	1.08337	2399	0	1464	4	0	0.0273077	76	0.694779	0	0.007	0
1	veh60	0.228882	0	2.16675	2253	0	1464	4	0	1	15	0.947183	0	0.028	0
1	veh61	0.854492	0	1.08337	2346	0	1464	4	0	0.0913922	56	0.7751	0	0.014	0
1	veh62	1.84631	0.366211	1.08337	2087	1973	1464	6	1	0.0131848	121	0.690537	0	0.007	0
1	veh63	0.610352	0.259399	2.16675	2005	2339	1464	7	2	0.0471536	40	0.919517	0	0.028	0
1	veh65	2.01416	0.488281	1.08337	1834	2255	1464	6	1	0.743596	132	0.662404	0	0.007	0
1	veh66	0.457764	0.183105	1.08337	1979	1487	1464	6	1	0.264589	30	0.91573	0	0.028	0
1	veh67	1.34277	0.762939	1.08337	2341	2661	1464	6	1	0.993446	88	0.774936	0	0.007	0
1	veh69	2.76184	1.08337	2.16675	2226	1464	1464	4	1	0	181	0.362676	0	0.007	0
1	veh7	0.839233	0.0152588	1.08337	1994	1464	1464	3	1	0.3738	55	0.691011	0	0.014	0
1	veh70	1.9989	0	1.08337	2044	0	1464	6	0	0.750157	131	0.664962	0	0.007	0
1	veh73	0.50354	0.12207	2.16675	1783	2414	1464	5	2	0	33	0.907042	0	0.028	0
1	veh74	1.12915	0	2.16675	1485	0	1464	2	0	0.518872	74	0.478873	0	0.007	0
1	veh75	0.961304	0	1.08337	2315	0	1464	5	0	0.0917823	63	0.803125	0	0.007	0
1	veh76	2.74658	1.0376	2.16675	2247	1464	1464	3	1	0	180	0.15493	0	0.007	0
1	veh77	1.28174	0.762939	1.08337	2007	2045	1464	6	1	0.527338	84	0.785166	0	0.007	0
1	veh78	1.89209	0	1.08337	2015	0	1464	6	0	0.628447	124	0.682864	0	0.007	0
1	veh79	1.40381	0	2.16675	1950	0	1464	3	0	1	92	0.568075	0	0.007	0
1	veh80	2.65503	1.08337	2.16675	2176	1464	1464	4	1	0.00700055	174	0.387324	0	0.007	0
1	veh81	2.82288	1.06812	2.16675	2265	1464	1464	4	1	0.0296585	185	0.348592	0	0.007	0
1	veh82	1.60217	0	2.16675	2778	0	1464	3	0	0.049959	105	0.507042	0	0.007	0
1	veh83	1.09863	1.09863	2.16675	1464	1464	1464	1	1	0.400333	72	-0.0140845	0	0.007	0
1	veh84	0.823975	0.579834	1.08337	1981	1964	1464	6	1	0.717834	54	0.861893	0	0.028	0
1	veh85	1.19019	0	1.08337	1867	0	1464	5	0	0	78	0.75625	0	0.007	0
1	veh86	0.747681	0.457764	2.16675	2380	2833	1464	4	1	0.719816	49	0.827465	0	0.007	0
1	veh87	1.78528	0.961304	2.16675	2474	2895	1464	5	2	0.973453	117	0.670423	0	0.007	0
1	veh88	2.05994	1.0376	1.08337	1714	1544	1464	6	1	0.955574	135	0.654731	0	0.014	0
1	veh89	0.701904	0	1.08337	1942	0	1464	6	0	0.927658	46	0.882353	0	0.014	0
1	veh90	1.70898	0.0305176	2.16675	2046	1971	1464	4	1	0.972746	112	0.605634	0	0.007	0
1	veh91	0	0	91.5527	0	0	10000	0	0	0.473316	0	-nan	0	0.007	0
1	veh94	2.56348	0.762939	2.16675	2359	3083	1464	5	2	0.917183	168	0.526761	0	0.007	0
1	veh96	1.70898	0	2.16675	2149	0	1464	2	0	0.915165	112	0.211268	0	0.007	0
1	veh97	2.50244	0	2.16675	2173	0	1464	3	0	0.917789	164	0.230047	0	0.007	0
1	veh98	0.656128	0.564575	1.08337	1475	1464	1464	4	1	1	43	0.827309	0	0.007	0
1	veh99	2.57874	1.08337	2.16675	2181	1464	1464	4	1	0.135435	169	0.40493	0	0.007	0
1.5	veh0	2.04468	0.595093	1.08337	2384	2023	1464	8	1	0.0323304	134	0.748593	0	0.007	0
1.5	veh100	0.778198	0.366211	2.16675	1464	1464	1464	2	1	0.914108	51	0.640845	0	0.007	0
1.5	veh101	0.579834	0	2.16675	1464	0	1464	1	0	0.910005	38	0.464789	0	0.007	0
1.5	veh102	0.915527	0.366211	2.16675	1464	1464	1464	2	1	0.912495	60	0.577465	0	0.007	0
1.5	veh103	0.62561	0.38147	2.16675	1464	1464	1464	3	2	0.919045	41	0.807512	0	0.014	0
