0.5,5,0,0,0,0,0,999999,0,0,0,0,+AC0-1,0,0.8,0
0.5,6,0,0,0,0,0,999999,0,0,1,0,+AC0-1,0,0.8,0
0.5,7,0,0,0,0,0,999999,0,0,1,0,+AC0-1,0,0.8,0
0.5,10,0.0610352,0.0305176,0.0152588,1464,1464,1464,4,2,0,4,0,0,0.4,0
0.5,14,0.106812,0,0.0152588,1464,0,1464,7,0,0,7,0,0,0.4,0
0.5,15,0.0305176,0.0152588,0.0152588,1464,1464,1464,2,1,6.45017E+AC0-05,2,0,0,0.4,0
0.5,20,0.0152588,0.0152588,0.0152588,1465,1465,1465,1,1,0.383496,1,0,0,0.4,0
0.5,22,0.0152588,0,0.0152588,1464,0,1464,1,0,0.485151,1,0,0,0.4,0
0.5,23,0.0305176,0.0152588,0.0152588,1464,1464,1464,2,1,0,2,0,0,0.4,0
0.5,29,0.0305176,0,0.0152588,1464,0,1464,2,0,0,2,0,0,0.4,0
0.5,30,0.106812,0.0457764,0.0152588,1464,1464,1464,7,3,0,7,0,0,0.4,0
0.5,31,0,0,0,0,0,999999,0,0,0,0,+AC0-1,0,0.8,0
0.5,40,0.0305176,0.0152588,0.0152588,1464,1464,1464,2,1,1,2,0,0,0.4,0
0.5,41,0.0610352,0,0.0152588,1464,0,1464,4,0,0,4,0,0,0.4,0
0.5,42,0.0152588,0,0.0152588,1464,0,1464,1,0,0,1,0,0,0.4,0
0.5,44,0,0,0,0,0,999999,0,0,1,0,+AC0-1,0,0.8,0
0.5,46,0,0,0,0,0,999999,0,0,0.318547,0,+AC0-1,0,0.8,0
0.5,50,0.0915527,0,0.0152588,1464,0,1464,6,0,0.495132,6,0,0,0.4,0
0.5,51,0.0762939,0,0.0152588,1464,0,1464,5,0,0.495664,5,0,0,0.4,0
0.5,56,0.0762939,0,0.0152588,1464,0,1464,5,0,0,5,0,0,0.4,0
0.5,57,0.0152588,0,0.0152588,1464,0,1464,1,0,0.428228,1,0,0,0.4,0
0.5,59,0.0305176,0.0152588,0.0152588,1464,1464,1464,2,1,0,2,0,0,0.4,0
0.5,61,0.0305176,0.0152588,0.0152588,1464,1464,1464,2,1,0,2,0,0,0.4,0
0.5,64,0.0762939,0.0305176,0.0152588,1464,1464,1464,5,2,0,5,0,0,0.4,0
0.5,66,0.0915527,0.0152588,0.0152588,1464,1464,1464,6,1,0,6,0,0,0.4,0
0.5,68,0.12207,0,0.0152588,1464,0,1464,8,0,0,8,0,0,0.4,0
0.5,70,0.0305176,0,0.0152588,1464,0,1464,2,0,0,2,0,0,0.4,0
0.5,72,0.0305176,0,0.0152588,1464,0,1464,2,0,0,2,0,0,0.4,0
0.5,74,0.0915527,0.0152588,0.0152588,1464,1464,1464,6,1,0,6,0,0,0.4,0
0.5,75,0.0457764,0,0.0152588,1464,0,1464,3,0,0.49414,3,0,0,0.4,0
0.5,77,0.0305176,0.0152588,0.0152588,1464,1464,1464,2,1,0.00105432,2,0,0,0.4,0
0.5,78,0.0915527,0.0152588,0.0152588,1464,1464,1464,6,1,0,6,0,0,0.4,0
0.5,80,0.0457764,0.0152588,0.0152588,1464,1464,1464,3,1,0.00232957,3,0,0,0.4,0
0.5,81,0.0457764,0,0.0152588,1464,0,1464,3,0,0,3,0,0,0.4,0
0.5,83,0.0305176,0.0152588,0.0152588,1464,1464,1464,2,1,0,2,0,0,0.4,0
0.5,86,0.0305176,0.0152588,0.0152588,1464,1464,1464,2,1,0.000292669,2,0,0,0.4,0
0.5,87,0,0,0,0,0,999999,0,0,1,0,+AC0-1,0,0.8,0
0.5,92,0,0,0,0,0,999999,0,0,0.995873,0,+AC0-1,0,0.8,0
0.5,94,0.12207,0.0305176,0.0152588,1464,1464,1464,8,2,0,8,0,0,0.4,0
0.5,95,0.0762939,0,0.0152588,1464,0,1464,5,0,0.115877,5,0,0,0.4,0
0.5,96,0.12207,0,0.0152588,1464,0,1464,8,0,1.03974E+AC0-05,8,0,0,0.4,0
0.5,99,0.0457764,0,0.0152588,1464,0,1464,3,0,0.395886,3,0,0,0.4,0
0.5,100,0.0305176,0,0.0152588,1464,0,1464,2,0,0.314186,2,0,0,0.4,0
0.5,103,0.0915527,0.0152588,0.0152588,1464,1464,1464,6,1,0,6,0,0,0.4,0
0.5,105,0.0305176,0.0152588,0.0152588,1464,1464,1464,2,1,0.457302,2,0,0,0.4,0
0.5,107,0.106812,0.0152588,0.0152588,1464,1464,1464,7,1,0.110256,7,0,0,0.4,0
0.5,108,0.0305176,0.0152588,0.0152588,1464,1464,1464,2,1,0,2,0,0,0.4,0
0.5,109,0.0610352,0.0152588,0.0152588,1464,1464,1464,4,1,0,4,0,0,0.4,0
0.5,110,0.0915527,0,0.0152588,1464,0,1464,6,0,0,6,0,0,0.4,0
0.5,111,0.0915527,0.0152588,0.0152588,1464,1464,1464,6,1,0.499332,6,0,0,0.4,0
0.5,113,0.0152588,0,0.0152588,1465,0,1465,1,0,0.00276074,1,0,0,0.4,0
0.5,119,0.0915527,0.0305176,0.0152588,1464,1464,1464,6,2,0.00404211,6,0,0,0.4,0
0.5,121,0.137329,0,0.0152588,1464,0,1464,9,0,0,9,0,0,0.4,0
0.5,122,0.0152588,0.0152588,0.0152588,1464,1464,1464,1,1,0.00676592,1,0,0,0.4,0
0.5,126,0.106812,0.0305176,0.0152588,1464,1464,1464,7,2,0.493115,7,0,0,0.4,0
0.5,127,0.106812,0.0152588,0.0152588,1464,1464,1464,7,1,0.00230161,7,0,0,0.4,0
